,anio,codigo_municipio,municipio,codigo_departamento,departamento,codigo_etc,etc,poblacion_5_16,tasa_matriculacion_5_16,cobertura_neta,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,desercion,desercion_primaria,desercion_secundaria,desercion_media,aprobacion,aprobacion_primaria,aprobacion_secundaria,aprobacion_media,reprobacion,reprobacion_primaria,reprobacion_secundaria,reprobacion_media,repitencia,repitencia_primaria,repitencia_secundaria,repitencia_media
8832,2017,73043,Anzoátegui,73,Tolima,3815.0,Tolima (ETC),4781.0,41.3,41.31,40.58,34.36,20.84,44.89,49.11,46.82,36.59,3.08,2.02,4.89,4.1,90.38,90.62,87.56,91.8,6.54,7.37,7.56,4.1,0.44,0.4,0.59,0.41
8833,2017,73055,Armero,73,Tolima,3815.0,Tolima (ETC),2476.0,90.2,90.19,81.85,79.11,50.13,100.57,101.53,111.35,81.68,2.37,2.11,2.86,2.74,93.26,93.97,92.13,90.41,4.37,3.93,5.01,6.85,0.17,2.26,0.36,0.34
8834,2017,73067,Ataco,73,Tolima,3815.0,Tolima (ETC),5642.0,84.5,84.49,89.91,61.22,26.59,93.5,113.7,93.09,48.57,2.73,2.44,3.37,1.92,95.21,94.86,94.91,97.25,2.06,2.7,1.72,0.82,0.08,0.04,0.21,1.72
8835,2017,73124,Cajamarca,73,Tolima,3815.0,Tolima (ETC),4340.0,83.2,83.13,81.67,65.81,39.16,93.8,98.68,94.7,89.23,3.01,2.48,3.51,3.21,91.57,93.54,87.15,94.12,5.42,3.98,9.34,2.67,1.16,1.5,1.12,0.53
8836,2017,73148,Carmen de Apicalá,73,Tolima,3815.0,Tolima (ETC),1741.0,106.3,106.32,103.06,91.18,51.33,118.95,124.93,122.49,109.67,2.71,2.59,3.02,1.38,91.06,93.26,85.8,96.79,6.22,4.15,11.18,1.83,2.4,2.26,3.41,1.72
8837,2017,73152,Casabianca,73,Tolima,3815.0,Tolima (ETC),1532.0,79.8,79.77,79.6,63.78,43.75,85.18,94.59,83.24,68.75,3.14,2.94,4.63,1.21,92.87,91.99,91.9,95.76,3.98,5.07,3.47,3.03,0.92,0.98,0.69,0.61
8838,2017,73168,Chaparral,73,Tolima,3815.0,Tolima (ETC),11793.0,92.6,92.56,90.97,74.87,40.97,107.23,123.78,106.58,80.89,2.11,2.11,2.25,1.49,92.91,94.12,89.62,94.04,4.97,3.77,8.13,4.47,0.38,0.56,0.3,1.72
8839,2017,73200,Coello,73,Tolima,3815.0,Tolima (ETC),2310.0,62.9,62.94,53.63,56.7,32.12,77.27,67.72,96.55,73.18,2.23,1.66,2.49,2.01,91.08,91.1,88.89,95.48,6.69,7.24,8.62,2.51,0.57,0.3,1.0,0.5
8840,2017,73217,Coyaima,73,Tolima,3815.0,Tolima (ETC),7149.0,81.2,81.19,79.48,69.79,44.71,86.56,97.8,85.97,72.13,2.03,1.49,3.1,1.21,92.59,92.83,90.54,94.37,5.37,5.68,6.36,4.42,1.52,2.21,0.93,0.67
8841,2017,73226,Cunday,73,Tolima,3815.0,Tolima (ETC),2216.0,79.4,79.42,69.46,76.68,45.82,91.52,82.43,111.26,92.88,3.59,3.05,4.61,2.21,91.25,91.62,88.69,95.58,5.16,5.33,6.7,2.21,0.22,0.13,0.42,1.72
8842,2017,73236,Dolores,73,Tolima,3815.0,Tolima (ETC),1606.0,92.6,92.59,86.52,79.51,54.96,98.01,102.07,100.75,81.68,2.03,1.16,2.99,1.87,92.82,95.5,88.99,91.12,5.15,3.34,8.02,7.01,0.44,0.29,0.75,0.47
8843,2017,73268,Espinal,73,Tolima,3815.0,Tolima (ETC),16236.0,85.9,85.89,82.27,73.57,46.54,95.1,98.86,98.66,84.41,2.43,1.96,3.26,0.89,84.05,88.38,75.49,89.49,13.52,9.66,21.25,9.62,1.55,1.59,1.94,0.68
8844,2017,73270,Falan,73,Tolima,3815.0,Tolima (ETC),1947.0,87.3,87.26,79.29,80.25,53.31,97.12,99.51,101.09,106.62,4.36,3.92,5.23,4.22,87.88,88.86,83.54,92.83,7.77,7.22,11.23,2.95,0.22,2.26,0.62,1.72
8845,2017,73275,Flandes,73,Tolima,3815.0,Tolima (ETC),5973.0,78.9,78.87,74.73,64.15,41.53,94.89,102.4,93.83,81.0,2.79,1.89,4.03,3.1,94.22,96.16,90.74,94.08,2.99,1.95,5.23,2.82,0.65,0.57,0.86,0.85
8846,2017,73283,Fresno,73,Tolima,3815.0,Tolima (ETC),6596.0,92.7,92.69,89.84,80.08,43.59,101.76,112.36,105.64,75.09,4.13,2.92,5.94,3.86,89.54,92.83,82.9,92.11,6.33,4.25,11.16,4.03,1.2,1.23,1.63,0.48
8847,2017,73319,Guamo,73,Tolima,3815.0,Tolima (ETC),6531.0,85.7,85.64,79.98,75.18,51.78,96.14,99.78,98.62,89.91,2.06,1.61,2.53,1.52,94.46,95.53,92.51,95.04,3.48,2.86,4.96,3.43,1.59,1.66,2.07,0.51
8848,2017,73347,Herveo,73,Tolima,3815.0,Tolima (ETC),1701.0,82.8,82.77,79.86,73.29,32.71,90.65,99.86,100.53,59.85,6.39,2.64,11.38,5.67,81.7,87.34,72.2,82.27,11.91,10.01,16.42,12.06,4.1,3.76,5.6,0.71
8849,2017,73349,Honda,73,Tolima,3815.0,Tolima (ETC),4749.0,82.1,82.04,79.27,73.1,40.3,98.25,99.84,110.71,80.37,3.43,3.48,3.37,2.0,89.09,91.36,84.42,92.02,7.49,5.16,12.22,5.99,1.38,1.41,2.11,1.72
8850,2017,73352,Icononzo,73,Tolima,3815.0,Tolima (ETC),2303.0,93.7,93.7,82.68,93.54,54.32,110.59,101.01,128.57,127.57,3.26,2.93,3.64,3.67,86.7,91.81,79.73,85.63,10.04,5.26,16.63,10.7,2.4,2.26,3.41,1.72
8851,2017,73408,Lérida,73,Tolima,3815.0,Tolima (ETC),3417.0,94.7,94.67,88.08,84.33,54.46,108.11,103.28,121.85,102.91,3.5,2.7,3.78,3.84,92.52,94.29,90.37,92.09,3.98,3.0,5.85,4.08,1.62,1.73,2.07,0.72
8852,2017,73411,Líbano,73,Tolima,3815.0,Tolima (ETC),8492.0,89.0,88.97,84.64,76.97,44.63,106.14,112.9,114.28,88.17,3.95,2.88,5.65,3.31,90.47,93.77,84.64,91.53,5.58,3.35,9.72,5.15,1.22,1.48,1.38,0.12
8853,2017,73443,Mariquita,73,Tolima,3815.0,Tolima (ETC),6773.0,105.0,104.92,98.67,92.56,52.33,116.33,118.66,125.11,102.33,2.81,2.98,2.61,2.15,87.23,90.64,81.54,86.18,9.96,6.38,15.85,11.67,1.62,0.78,2.99,1.69
8854,2017,73449,Melgar,73,Tolima,3815.0,Tolima (ETC),7932.0,103.8,103.64,104.0,83.71,50.54,117.49,124.94,118.92,102.54,1.9,1.78,1.71,1.83,88.59,90.63,82.45,94.76,9.52,7.59,15.84,3.4,0.19,0.22,0.24,1.72
8855,2017,73461,Murillo,73,Tolima,3815.0,Tolima (ETC),1210.0,65.5,65.54,60.74,56.64,30.57,74.96,82.81,77.19,59.07,4.37,3.69,6.27,4.4,87.12,93.12,77.35,82.42,8.51,3.19,16.38,13.19,2.96,3.19,4.18,1.72
8856,2017,73483,Natagaima,73,Tolima,3815.0,Tolima (ETC),4458.0,67.6,67.61,63.94,57.34,42.56,74.54,76.73,78.77,69.8,3.0,1.77,4.22,3.69,94.63,95.74,92.99,94.35,2.37,2.49,2.78,1.97,1.15,0.56,2.3,0.49
8857,2017,73504,Ortega,73,Tolima,3815.0,Tolima (ETC),7887.0,85.1,85.06,83.24,73.12,49.79,90.59,98.63,93.58,76.58,1.75,1.3,2.53,1.44,93.63,94.48,91.13,94.38,4.62,4.22,6.34,4.19,0.5,0.38,0.83,0.24
8858,2017,73520,Palocabildo,73,Tolima,3815.0,Tolima (ETC),2003.0,85.9,85.87,88.66,69.76,28.13,91.06,110.26,92.37,47.09,1.6,1.74,1.37,2.42,92.74,92.93,91.92,91.94,5.66,5.33,6.7,5.65,0.29,0.11,0.69,1.72
8859,2017,73547,Piedras,73,Tolima,3815.0,Tolima (ETC),1324.0,71.9,71.9,66.37,58.89,46.83,78.93,82.83,79.11,79.51,0.96,1.3,1.12,2.97,89.09,89.63,85.11,92.02,9.95,9.07,13.76,7.98,0.67,1.51,3.41,1.72
8860,2017,73555,Planadas,73,Tolima,3815.0,Tolima (ETC),8113.0,79.2,79.21,84.81,59.32,28.29,89.34,113.29,81.25,50.72,6.31,4.49,10.09,5.22,87.93,91.39,79.26,90.49,5.76,4.13,10.65,4.29,0.26,0.36,0.2,1.72
8861,2017,73563,Prado,73,Tolima,3815.0,Tolima (ETC),1510.0,112.2,112.12,106.5,101.56,54.55,122.58,131.7,131.97,86.78,1.86,0.73,3.46,1.06,97.63,99.03,95.43,98.94,0.51,0.24,1.1,4.24,0.56,0.49,0.94,1.72
8862,2017,73585,Purificación,73,Tolima,3815.0,Tolima (ETC),5863.0,72.4,72.39,66.65,59.66,41.88,82.18,85.56,83.95,75.11,3.36,3.5,2.18,2.67,93.04,93.41,92.31,95.19,3.59,3.09,5.52,2.14,0.87,1.36,0.51,0.36
8863,2017,73616,Rioblanco,73,Tolima,3815.0,Tolima (ETC),6731.0,71.6,71.64,73.45,54.38,25.83,77.85,92.71,75.74,50.14,4.85,4.04,6.45,5.06,86.81,88.77,81.1,86.99,8.34,7.19,12.45,7.95,0.04,0.07,3.41,1.72
8864,2017,73622,Roncesvalles,73,Tolima,3815.0,Tolima (ETC),1402.0,87.7,87.73,84.38,68.42,36.2,97.93,106.96,107.16,69.68,5.72,3.81,7.85,7.46,84.73,88.1,76.44,90.3,9.55,8.1,15.7,2.24,2.4,2.26,3.41,1.72
8865,2017,73624,Rovira,73,Tolima,3815.0,Tolima (ETC),4989.0,105.8,105.81,98.9,88.23,57.62,117.16,127.25,123.85,94.12,4.8,4.21,7.1,2.35,89.6,90.13,85.06,95.31,5.61,5.66,7.84,2.35,0.77,0.89,0.68,0.84
8866,2017,73671,Saldaña,73,Tolima,3815.0,Tolima (ETC),3051.0,84.8,84.76,81.66,73.31,49.39,91.77,99.53,93.61,78.95,2.07,1.77,2.71,1.91,93.17,93.98,90.25,95.63,4.76,4.25,7.04,2.46,1.6,2.75,0.98,1.72
8867,2017,73675,San Antonio,73,Tolima,3815.0,Tolima (ETC),3467.0,90.5,90.45,86.37,78.67,45.19,103.78,104.7,122.4,87.31,3.6,2.84,4.85,2.64,91.45,92.1,88.85,94.39,4.95,5.06,6.3,2.97,0.48,0.57,0.48,0.33
8868,2017,73678,San Luis,73,Tolima,3815.0,Tolima (ETC),3925.0,64.4,64.38,59.94,58.77,36.96,70.17,74.22,75.4,57.76,2.45,1.6,2.87,2.59,89.6,92.11,85.21,90.49,7.95,6.3,11.91,6.92,0.3,0.34,0.32,0.29
8869,2017,73686,Santa Isabel,73,Tolima,3815.0,Tolima (ETC),1531.0,82.8,82.76,78.34,72.42,34.98,96.28,97.54,106.75,85.19,2.06,2.2,2.46,0.75,89.47,91.5,83.93,92.54,8.47,6.3,13.62,6.72,0.15,2.26,0.22,0.75
8870,2017,73770,Suárez,73,Tolima,3815.0,Tolima (ETC),934.0,64.0,64.03,59.75,54.52,40.52,68.52,73.16,71.29,58.82,1.25,0.35,2.26,2.22,89.06,94.81,79.19,90.0,9.69,4.84,18.55,7.78,2.4,2.26,3.41,1.72
8871,2017,73854,Valle de San Juan,73,Tolima,3815.0,Tolima (ETC),1526.0,62.8,62.84,58.02,54.02,39.37,67.5,71.45,68.97,64.25,2.62,3.21,1.94,0.7,89.9,86.97,91.11,95.07,7.48,9.83,6.94,4.23,2.4,2.26,3.41,1.72
8872,2017,73861,Venadillo,73,Tolima,3815.0,Tolima (ETC),4305.0,56.1,56.1,55.37,47.07,24.24,62.53,66.78,67.44,48.48,1.12,0.9,1.41,1.15,95.91,97.37,92.93,96.95,2.97,1.72,5.65,1.91,0.8,1.07,0.82,1.72
8873,2017,81001,Arauca,81,Arauca,3824.0,Arauca (ETC),26381.0,66.6,66.57,64.79,50.14,30.43,77.37,84.72,73.93,64.97,3.78,3.3,4.17,4.32,96.15,96.7,95.83,94.92,0.07,4.43,7.98,0.77,5.58,5.28,7.58,1.95
